date,store_id,store_name,product_id,product_name,category,units_sold,price_lkr,discount,day_of_week,brand,gender,subcategory
11/01/2024,S002,Negombo,P005,Cap,Accessories,29,1200,0.2,Thursday,Under Armour,Unisex,Accessories
11/01/2024,S002,Negombo,P006,Umbrella,Accessories,13,1800,0.2,Thursday,Kadurata,Unisex,General
11/01/2024,S002,Negombo,P007,Backpack,Accessories,40,4500,0.2,Thursday,Modano,Unisex,General
11/01/2024,S002,Negombo,P008,Hoodie,Clothing,9,4800,0.2,Thursday,Hustle,Unisex,General
11/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,23,2500,0.2,Thursday,Nike,Men,Casual Wear
11/01/2024,S003,Kirulapone,P002,Jeans,Clothing,14,5500,0.2,Thursday,Levis,Men,Denim
11/01/2024,S003,Kirulapone,P003,Jacket,Clothing,7,8500,0.2,Thursday,Adidas,Men,Outerwear
11/01/2024,S003,Kirulapone,P004,Shoes,Footwear,12,7500,0.2,Thursday,Puma,Men,Sportswear
11/01/2024,S003,Kirulapone,P005,Cap,Accessories,14,1200,0.2,Thursday,Under Armour,Unisex,Accessories
11/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,7,1800,0.2,Thursday,Kadurata,Unisex,General
11/01/2024,S003,Kirulapone,P007,Backpack,Accessories,21,4500,0.2,Thursday,Modano,Unisex,General
11/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,7,4800,0.2,Thursday,Hustle,Unisex,General
12/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,19,2500,0,Friday,Nike,Men,Casual Wear
12/01/2024,S001,Nugegoda,P002,Jeans,Clothing,12,5500,0,Friday,Levis,Men,Denim
12/01/2024,S001,Nugegoda,P003,Jacket,Clothing,6,8500,0,Friday,Adidas,Men,Outerwear
12/01/2024,S001,Nugegoda,P004,Shoes,Footwear,10,7500,0,Friday,Puma,Men,Sportswear
12/01/2024,S001,Nugegoda,P005,Cap,Accessories,13,1200,0,Friday,Under Armour,Unisex,Accessories
12/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,5,1800,0,Friday,Kadurata,Unisex,General
12/01/2024,S001,Nugegoda,P007,Backpack,Accessories,19,4500,0,Friday,Modano,Unisex,General
12/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,6,4800,0,Friday,Hustle,Unisex,General
12/01/2024,S002,Negombo,P001,T-shirt,Clothing,19,2500,0,Friday,Nike,Men,Casual Wear
12/01/2024,S002,Negombo,P002,Jeans,Clothing,13,5500,0,Friday,Levis,Men,Denim
12/01/2024,S002,Negombo,P003,Jacket,Clothing,7,8500,0,Friday,Adidas,Men,Outerwear
12/01/2024,S002,Negombo,P004,Shoes,Footwear,10,7500,0,Friday,Puma,Men,Sportswear
12/01/2024,S002,Negombo,P005,Cap,Accessories,20,1200,0,Friday,Under Armour,Unisex,Accessories
12/01/2024,S002,Negombo,P006,Umbrella,Accessories,10,1800,0,Friday,Kadurata,Unisex,General
12/01/2024,S002,Negombo,P007,Backpack,Accessories,29,4500,0,Friday,Modano,Unisex,General
12/01/2024,S002,Negombo,P008,Hoodie,Clothing,6,4800,0,Friday,Hustle,Unisex,General
12/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,15,2500,0,Friday,Nike,Men,Casual Wear
12/01/2024,S003,Kirulapone,P002,Jeans,Clothing,10,5500,0,Friday,Levis,Men,Denim
12/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Friday,Adidas,Men,Outerwear
12/01/2024,S003,Kirulapone,P004,Shoes,Footwear,8,7500,0,Friday,Puma,Men,Sportswear
12/01/2024,S003,Kirulapone,P005,Cap,Accessories,10,1200,0,Friday,Under Armour,Unisex,Accessories
12/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,5,1800,0,Friday,Kadurata,Unisex,General
12/01/2024,S003,Kirulapone,P007,Backpack,Accessories,14,4500,0,Friday,Modano,Unisex,General
12/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Friday,Hustle,Unisex,General
13/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,19,2500,0,Saturday,Nike,Men,Casual Wear
13/01/2024,S001,Nugegoda,P002,Jeans,Clothing,12,5500,0,Saturday,Levis,Men,Denim
13/01/2024,S001,Nugegoda,P003,Jacket,Clothing,6,8500,0,Saturday,Adidas,Men,Outerwear
13/01/2024,S001,Nugegoda,P004,Shoes,Footwear,9,7500,0,Saturday,Puma,Men,Sportswear
13/01/2024,S001,Nugegoda,P005,Cap,Accessories,12,1200,0,Saturday,Under Armour,Unisex,Accessories
13/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,6,1800,0,Saturday,Kadurata,Unisex,General
13/01/2024,S001,Nugegoda,P007,Backpack,Accessories,18,4500,0,Saturday,Modano,Unisex,General
13/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,6,4800,0,Saturday,Hustle,Unisex,General
13/01/2024,S002,Negombo,P001,T-shirt,Clothing,20,2500,0,Saturday,Nike,Men,Casual Wear
13/01/2024,S002,Negombo,P002,Jeans,Clothing,14,5500,0,Saturday,Levis,Men,Denim
13/01/2024,S002,Negombo,P003,Jacket,Clothing,6,8500,0,Saturday,Adidas,Men,Outerwear
13/01/2024,S002,Negombo,P004,Shoes,Footwear,11,7500,0,Saturday,Puma,Men,Sportswear
13/01/2024,S002,Negombo,P005,Cap,Accessories,19,1200,0,Saturday,Under Armour,Unisex,Accessories
13/01/2024,S002,Negombo,P006,Umbrella,Accessories,10,1800,0,Saturday,Kadurata,Unisex,General
13/01/2024,S002,Negombo,P007,Backpack,Accessories,31,4500,0,Saturday,Modano,Unisex,General
13/01/2024,S002,Negombo,P008,Hoodie,Clothing,7,4800,0,Saturday,Hustle,Unisex,General
13/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,16,2500,0,Saturday,Nike,Men,Casual Wear
13/01/2024,S003,Kirulapone,P002,Jeans,Clothing,10,5500,0,Saturday,Levis,Men,Denim
13/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Saturday,Adidas,Men,Outerwear
13/01/2024,S003,Kirulapone,P004,Shoes,Footwear,9,7500,0,Saturday,Puma,Men,Sportswear
13/01/2024,S003,Kirulapone,P005,Cap,Accessories,10,1200,0,Saturday,Under Armour,Unisex,Accessories
13/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,5,1800,0,Saturday,Kadurata,Unisex,General
13/01/2024,S003,Kirulapone,P007,Backpack,Accessories,15,4500,0,Saturday,Modano,Unisex,General
13/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Saturday,Hustle,Unisex,General
14/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,18,2500,0,Sunday,Nike,Men,Casual Wear
14/01/2024,S001,Nugegoda,P002,Jeans,Clothing,12,5500,0,Sunday,Levis,Men,Denim
14/01/2024,S001,Nugegoda,P003,Jacket,Clothing,6,8500,0,Sunday,Adidas,Men,Outerwear
14/01/2024,S001,Nugegoda,P004,Shoes,Footwear,9,7500,0,Sunday,Puma,Men,Sportswear
14/01/2024,S001,Nugegoda,P005,Cap,Accessories,12,1200,0,Sunday,Under Armour,Unisex,Accessories
14/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,6,1800,0,Sunday,Kadurata,Unisex,General
14/01/2024,S001,Nugegoda,P007,Backpack,Accessories,17,4500,0,Sunday,Modano,Unisex,General
14/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,6,4800,0,Sunday,Hustle,Unisex,General
14/01/2024,S002,Negombo,P001,T-shirt,Clothing,20,2500,0,Sunday,Nike,Men,Casual Wear
14/01/2024,S002,Negombo,P002,Jeans,Clothing,13,5500,0,Sunday,Levis,Men,Denim
14/01/2024,S002,Negombo,P003,Jacket,Clothing,6,8500,0,Sunday,Adidas,Men,Outerwear
14/01/2024,S002,Negombo,P004,Shoes,Footwear,10,7500,0,Sunday,Puma,Men,Sportswear
14/01/2024,S002,Negombo,P005,Cap,Accessories,19,1200,0,Sunday,Under Armour,Unisex,Accessories
14/01/2024,S002,Negombo,P006,Umbrella,Accessories,10,1800,0,Sunday,Kadurata,Unisex,General
14/01/2024,S002,Negombo,P007,Backpack,Accessories,30,4500,0,Sunday,Modano,Unisex,General
14/01/2024,S002,Negombo,P008,Hoodie,Clothing,6,4800,0,Sunday,Hustle,Unisex,General
14/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,16,2500,0,Sunday,Nike,Men,Casual Wear
14/01/2024,S003,Kirulapone,P002,Jeans,Clothing,11,5500,0,Sunday,Levis,Men,Denim
14/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Sunday,Adidas,Men,Outerwear
14/01/2024,S003,Kirulapone,P004,Shoes,Footwear,9,7500,0,Sunday,Puma,Men,Sportswear
14/01/2024,S003,Kirulapone,P005,Cap,Accessories,9,1200,0,Sunday,Under Armour,Unisex,Accessories
14/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,5,1800,0,Sunday,Kadurata,Unisex,General
14/01/2024,S003,Kirulapone,P007,Backpack,Accessories,15,4500,0,Sunday,Modano,Unisex,General
14/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Sunday,Hustle,Unisex,General
15/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,12,2500,0,Monday,Nike,Men,Casual Wear
15/01/2024,S001,Nugegoda,P002,Jeans,Clothing,8,5500,0,Monday,Levis,Men,Denim
15/01/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
15/01/2024,S001,Nugegoda,P004,Shoes,Footwear,7,7500,0,Monday,Puma,Men,Sportswear
15/01/2024,S001,Nugegoda,P005,Cap,Accessories,16,1200,0,Monday,Under Armour,Unisex,Accessories
15/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,19,1800,0,Monday,Kadurata,Unisex,General
15/01/2024,S001,Nugegoda,P007,Backpack,Accessories,24,4500,0,Monday,Modano,Unisex,General
15/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
15/01/2024,S002,Negombo,P001,T-shirt,Clothing,13,2500,0,Monday,Nike,Men,Casual Wear
15/01/2024,S002,Negombo,P002,Jeans,Clothing,9,5500,0,Monday,Levis,Men,Denim
15/01/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
15/01/2024,S002,Negombo,P004,Shoes,Footwear,7,7500,0,Monday,Puma,Men,Sportswear
15/01/2024,S002,Negombo,P005,Cap,Accessories,27,1200,0,Monday,Under Armour,Unisex,Accessories
15/01/2024,S002,Negombo,P006,Umbrella,Accessories,31,1800,0,Monday,Kadurata,Unisex,General
15/01/2024,S002,Negombo,P007,Backpack,Accessories,40,4500,0,Monday,Modano,Unisex,General
15/01/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
15/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,11,2500,0,Monday,Nike,Men,Casual Wear
15/01/2024,S003,Kirulapone,P002,Jeans,Clothing,7,5500,0,Monday,Levis,Men,Denim
15/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
15/01/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Monday,Puma,Men,Sportswear
15/01/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Monday,Under Armour,Unisex,Accessories
15/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,15,1800,0,Monday,Kadurata,Unisex,General
15/01/2024,S003,Kirulapone,P007,Backpack,Accessories,19,4500,0,Monday,Modano,Unisex,General
15/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
16/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,36,2500,0.5,Tuesday,Nike,Men,Casual Wear
16/01/2024,S001,Nugegoda,P002,Jeans,Clothing,24,5500,0.5,Tuesday,Levis,Men,Denim
16/01/2024,S001,Nugegoda,P003,Jacket,Clothing,12,8500,0.5,Tuesday,Adidas,Men,Outerwear
16/01/2024,S001,Nugegoda,P004,Shoes,Footwear,20,7500,0.5,Tuesday,Puma,Men,Sportswear
16/01/2024,S001,Nugegoda,P005,Cap,Accessories,24,1200,0.5,Tuesday,Under Armour,Unisex,Accessories
16/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,12,1800,0.5,Tuesday,Kadurata,Unisex,General
16/01/2024,S001,Nugegoda,P007,Backpack,Accessories,38,4500,0.5,Tuesday,Modano,Unisex,General
16/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,13,4800,0.5,Tuesday,Hustle,Unisex,General
16/01/2024,S002,Negombo,P001,T-shirt,Clothing,43,2500,0.5,Tuesday,Nike,Men,Casual Wear
16/01/2024,S002,Negombo,P002,Jeans,Clothing,27,5500,0.5,Tuesday,Levis,Men,Denim
16/01/2024,S002,Negombo,P003,Jacket,Clothing,13,8500,0.5,Tuesday,Adidas,Men,Outerwear
16/01/2024,S002,Negombo,P004,Shoes,Footwear,23,7500,0.5,Tuesday,Puma,Men,Sportswear
16/01/2024,S002,Negombo,P005,Cap,Accessories,42,1200,0.5,Tuesday,Under Armour,Unisex,Accessories
16/01/2024,S002,Negombo,P006,Umbrella,Accessories,21,1800,0.5,Tuesday,Kadurata,Unisex,General
16/01/2024,S002,Negombo,P007,Backpack,Accessories,63,4500,0.5,Tuesday,Modano,Unisex,General
16/01/2024,S002,Negombo,P008,Hoodie,Clothing,14,4800,0.5,Tuesday,Hustle,Unisex,General
16/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,33,2500,0.5,Tuesday,Nike,Men,Casual Wear
16/01/2024,S003,Kirulapone,P002,Jeans,Clothing,22,5500,0.5,Tuesday,Levis,Men,Denim
16/01/2024,S003,Kirulapone,P003,Jacket,Clothing,11,8500,0.5,Tuesday,Adidas,Men,Outerwear
16/01/2024,S003,Kirulapone,P004,Shoes,Footwear,18,7500,0.5,Tuesday,Puma,Men,Sportswear
16/01/2024,S003,Kirulapone,P005,Cap,Accessories,20,1200,0.5,Tuesday,Under Armour,Unisex,Accessories
16/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,9,1800,0.5,Tuesday,Kadurata,Unisex,General
16/01/2024,S003,Kirulapone,P007,Backpack,Accessories,29,4500,0.5,Tuesday,Modano,Unisex,General
16/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,10,4800,0.5,Tuesday,Hustle,Unisex,General
17/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,18,2500,0,Wednesday,Nike,Men,Casual Wear
17/01/2024,S001,Nugegoda,P002,Jeans,Clothing,12,5500,0,Wednesday,Levis,Men,Denim
17/01/2024,S001,Nugegoda,P003,Jacket,Clothing,6,8500,0,Wednesday,Adidas,Men,Outerwear
17/01/2024,S001,Nugegoda,P004,Shoes,Footwear,9,7500,0,Wednesday,Puma,Men,Sportswear
17/01/2024,S001,Nugegoda,P005,Cap,Accessories,12,1200,0,Wednesday,Under Armour,Unisex,Accessories
17/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,6,1800,0,Wednesday,Kadurata,Unisex,General
17/01/2024,S001,Nugegoda,P007,Backpack,Accessories,17,4500,0,Wednesday,Modano,Unisex,General
17/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,6,4800,0,Wednesday,Hustle,Unisex,General
17/01/2024,S002,Negombo,P001,T-shirt,Clothing,20,2500,0,Wednesday,Nike,Men,Casual Wear
17/01/2024,S002,Negombo,P002,Jeans,Clothing,13,5500,0,Wednesday,Levis,Men,Denim
17/01/2024,S002,Negombo,P003,Jacket,Clothing,6,8500,0,Wednesday,Adidas,Men,Outerwear
17/01/2024,S002,Negombo,P004,Shoes,Footwear,11,7500,0,Wednesday,Puma,Men,Sportswear
17/01/2024,S002,Negombo,P005,Cap,Accessories,20,1200,0,Wednesday,Under Armour,Unisex,Accessories
17/01/2024,S002,Negombo,P006,Umbrella,Accessories,9,1800,0,Wednesday,Kadurata,Unisex,General
17/01/2024,S002,Negombo,P007,Backpack,Accessories,29,4500,0,Wednesday,Modano,Unisex,General
17/01/2024,S002,Negombo,P008,Hoodie,Clothing,6,4800,0,Wednesday,Hustle,Unisex,General
17/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,17,2500,0,Wednesday,Nike,Men,Casual Wear
17/01/2024,S003,Kirulapone,P002,Jeans,Clothing,11,5500,0,Wednesday,Levis,Men,Denim
17/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Wednesday,Adidas,Men,Outerwear
17/01/2024,S003,Kirulapone,P004,Shoes,Footwear,8,7500,0,Wednesday,Puma,Men,Sportswear
17/01/2024,S003,Kirulapone,P005,Cap,Accessories,10,1200,0,Wednesday,Under Armour,Unisex,Accessories
17/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,5,1800,0,Wednesday,Kadurata,Unisex,General
17/01/2024,S003,Kirulapone,P007,Backpack,Accessories,14,4500,0,Wednesday,Modano,Unisex,General
17/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Wednesday,Hustle,Unisex,General
18/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,19,2500,0,Thursday,Nike,Men,Casual Wear
18/01/2024,S001,Nugegoda,P002,Jeans,Clothing,12,5500,0,Thursday,Levis,Men,Denim
18/01/2024,S001,Nugegoda,P003,Jacket,Clothing,6,8500,0,Thursday,Adidas,Men,Outerwear
18/01/2024,S001,Nugegoda,P004,Shoes,Footwear,10,7500,0,Thursday,Puma,Men,Sportswear
18/01/2024,S001,Nugegoda,P005,Cap,Accessories,12,1200,0,Thursday,Under Armour,Unisex,Accessories
18/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,6,1800,0,Thursday,Kadurata,Unisex,General
18/01/2024,S001,Nugegoda,P007,Backpack,Accessories,18,4500,0,Thursday,Modano,Unisex,General
18/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,6,4800,0,Thursday,Hustle,Unisex,General
18/01/2024,S002,Negombo,P001,T-shirt,Clothing,20,2500,0,Thursday,Nike,Men,Casual Wear
18/01/2024,S002,Negombo,P002,Jeans,Clothing,14,5500,0,Thursday,Levis,Men,Denim
18/01/2024,S002,Negombo,P003,Jacket,Clothing,7,8500,0,Thursday,Adidas,Men,Outerwear
18/01/2024,S002,Negombo,P004,Shoes,Footwear,10,7500,0,Thursday,Puma,Men,Sportswear
18/01/2024,S002,Negombo,P005,Cap,Accessories,21,1200,0,Thursday,Under Armour,Unisex,Accessories
18/01/2024,S002,Negombo,P006,Umbrella,Accessories,10,1800,0,Thursday,Kadurata,Unisex,General
18/01/2024,S002,Negombo,P007,Backpack,Accessories,28,4500,0,Thursday,Modano,Unisex,General
18/01/2024,S002,Negombo,P008,Hoodie,Clothing,6,4800,0,Thursday,Hustle,Unisex,General
18/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,17,2500,0,Thursday,Nike,Men,Casual Wear
18/01/2024,S003,Kirulapone,P002,Jeans,Clothing,11,5500,0,Thursday,Levis,Men,Denim
18/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Thursday,Adidas,Men,Outerwear
18/01/2024,S003,Kirulapone,P004,Shoes,Footwear,8,7500,0,Thursday,Puma,Men,Sportswear
18/01/2024,S003,Kirulapone,P005,Cap,Accessories,10,1200,0,Thursday,Under Armour,Unisex,Accessories
18/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,5,1800,0,Thursday,Kadurata,Unisex,General
18/01/2024,S003,Kirulapone,P007,Backpack,Accessories,15,4500,0,Thursday,Modano,Unisex,General
18/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Thursday,Hustle,Unisex,General
19/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,19,2500,0,Friday,Nike,Men,Casual Wear
19/01/2024,S001,Nugegoda,P002,Jeans,Clothing,12,5500,0,Friday,Levis,Men,Denim
19/01/2024,S001,Nugegoda,P003,Jacket,Clothing,6,8500,0,Friday,Adidas,Men,Outerwear
19/01/2024,S001,Nugegoda,P004,Shoes,Footwear,9,7500,0,Friday,Puma,Men,Sportswear
19/01/2024,S001,Nugegoda,P005,Cap,Accessories,12,1200,0,Friday,Under Armour,Unisex,Accessories
19/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,6,1800,0,Friday,Kadurata,Unisex,General
19/01/2024,S001,Nugegoda,P007,Backpack,Accessories,18,4500,0,Friday,Modano,Unisex,General
19/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,6,4800,0,Friday,Hustle,Unisex,General
19/01/2024,S002,Negombo,P001,T-shirt,Clothing,21,2500,0,Friday,Nike,Men,Casual Wear
19/01/2024,S002,Negombo,P002,Jeans,Clothing,13,5500,0,Friday,Levis,Men,Denim
19/01/2024,S002,Negombo,P003,Jacket,Clothing,7,8500,0,Friday,Adidas,Men,Outerwear
19/01/2024,S002,Negombo,P004,Shoes,Footwear,11,7500,0,Friday,Puma,Men,Sportswear
19/01/2024,S002,Negombo,P005,Cap,Accessories,20,1200,0,Friday,Under Armour,Unisex,Accessories
19/01/2024,S002,Negombo,P006,Umbrella,Accessories,10,1800,0,Friday,Kadurata,Unisex,General
19/01/2024,S002,Negombo,P007,Backpack,Accessories,31,4500,0,Friday,Modano,Unisex,General
19/01/2024,S002,Negombo,P008,Hoodie,Clothing,6,4800,0,Friday,Hustle,Unisex,General
19/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,16,2500,0,Friday,Nike,Men,Casual Wear
19/01/2024,S003,Kirulapone,P002,Jeans,Clothing,10,5500,0,Friday,Levis,Men,Denim
19/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Friday,Adidas,Men,Outerwear
19/01/2024,S003,Kirulapone,P004,Shoes,Footwear,8,7500,0,Friday,Puma,Men,Sportswear
19/01/2024,S003,Kirulapone,P005,Cap,Accessories,9,1200,0,Friday,Under Armour,Unisex,Accessories
19/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,5,1800,0,Friday,Kadurata,Unisex,General
19/01/2024,S003,Kirulapone,P007,Backpack,Accessories,14,4500,0,Friday,Modano,Unisex,General
19/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Friday,Hustle,Unisex,General
20/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,18,2500,0,Saturday,Nike,Men,Casual Wear
20/01/2024,S001,Nugegoda,P002,Jeans,Clothing,12,5500,0,Saturday,Levis,Men,Denim
20/01/2024,S001,Nugegoda,P003,Jacket,Clothing,6,8500,0,Saturday,Adidas,Men,Outerwear
20/01/2024,S001,Nugegoda,P004,Shoes,Footwear,10,7500,0,Saturday,Puma,Men,Sportswear
20/01/2024,S001,Nugegoda,P005,Cap,Accessories,13,1200,0,Saturday,Under Armour,Unisex,Accessories
20/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,6,1800,0,Saturday,Kadurata,Unisex,General
20/01/2024,S001,Nugegoda,P007,Backpack,Accessories,19,4500,0,Saturday,Modano,Unisex,General
20/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,6,4800,0,Saturday,Hustle,Unisex,General
20/01/2024,S002,Negombo,P001,T-shirt,Clothing,21,2500,0,Saturday,Nike,Men,Casual Wear
20/01/2024,S002,Negombo,P002,Jeans,Clothing,14,5500,0,Saturday,Levis,Men,Denim
20/01/2024,S002,Negombo,P003,Jacket,Clothing,7,8500,0,Saturday,Adidas,Men,Outerwear
20/01/2024,S002,Negombo,P004,Shoes,Footwear,11,7500,0,Saturday,Puma,Men,Sportswear
20/01/2024,S002,Negombo,P005,Cap,Accessories,20,1200,0,Saturday,Under Armour,Unisex,Accessories
20/01/2024,S002,Negombo,P006,Umbrella,Accessories,10,1800,0,Saturday,Kadurata,Unisex,General
20/01/2024,S002,Negombo,P007,Backpack,Accessories,31,4500,0,Saturday,Modano,Unisex,General
20/01/2024,S002,Negombo,P008,Hoodie,Clothing,6,4800,0,Saturday,Hustle,Unisex,General
20/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,16,2500,0,Saturday,Nike,Men,Casual Wear
20/01/2024,S003,Kirulapone,P002,Jeans,Clothing,10,5500,0,Saturday,Levis,Men,Denim
20/01/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Saturday,Adidas,Men,Outerwear
20/01/2024,S003,Kirulapone,P004,Shoes,Footwear,8,7500,0,Saturday,Puma,Men,Sportswear
20/01/2024,S003,Kirulapone,P005,Cap,Accessories,9,1200,0,Saturday,Under Armour,Unisex,Accessories
20/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,5,1800,0,Saturday,Kadurata,Unisex,General
20/01/2024,S003,Kirulapone,P007,Backpack,Accessories,14,4500,0,Saturday,Modano,Unisex,General
20/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Saturday,Hustle,Unisex,General
21/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,25,2500,0.2,Sunday,Nike,Men,Casual Wear
21/01/2024,S001,Nugegoda,P002,Jeans,Clothing,18,5500,0.2,Sunday,Levis,Men,Denim
21/01/2024,S001,Nugegoda,P003,Jacket,Clothing,8,8500,0.2,Sunday,Adidas,Men,Outerwear
21/01/2024,S001,Nugegoda,P004,Shoes,Footwear,14,7500,0.2,Sunday,Puma,Men,Sportswear
21/01/2024,S001,Nugegoda,P005,Cap,Accessories,17,1200,0.2,Sunday,Under Armour,Unisex,Accessories
21/01/2024,S001,Nugegoda,P006,Umbrella,Accessories,8,1800,0.2,Sunday,Kadurata,Unisex,General
21/01/2024,S001,Nugegoda,P007,Backpack,Accessories,25,4500,0.2,Sunday,Modano,Unisex,General
21/01/2024,S001,Nugegoda,P008,Hoodie,Clothing,9,4800,0.2,Sunday,Hustle,Unisex,General
21/01/2024,S002,Negombo,P001,T-shirt,Clothing,30,2500,0.2,Sunday,Nike,Men,Casual Wear
21/01/2024,S002,Negombo,P002,Jeans,Clothing,18,5500,0.2,Sunday,Levis,Men,Denim
21/01/2024,S002,Negombo,P003,Jacket,Clothing,10,8500,0.2,Sunday,Adidas,Men,Outerwear
21/01/2024,S002,Negombo,P004,Shoes,Footwear,15,7500,0.2,Sunday,Puma,Men,Sportswear
21/01/2024,S002,Negombo,P005,Cap,Accessories,29,1200,0.2,Sunday,Under Armour,Unisex,Accessories
21/01/2024,S002,Negombo,P006,Umbrella,Accessories,14,1800,0.2,Sunday,Kadurata,Unisex,General
21/01/2024,S002,Negombo,P007,Backpack,Accessories,42,4500,0.2,Sunday,Modano,Unisex,General
21/01/2024,S002,Negombo,P008,Hoodie,Clothing,10,4800,0.2,Sunday,Hustle,Unisex,General
21/01/2024,S003,Kirulapone,P001,T-shirt,Clothing,23,2500,0.2,Sunday,Nike,Men,Casual Wear
21/01/2024,S003,Kirulapone,P002,Jeans,Clothing,15,5500,0.2,Sunday,Levis,Men,Denim
21/01/2024,S003,Kirulapone,P003,Jacket,Clothing,7,8500,0.2,Sunday,Adidas,Men,Outerwear
21/01/2024,S003,Kirulapone,P004,Shoes,Footwear,12,7500,0.2,Sunday,Puma,Men,Sportswear
21/01/2024,S003,Kirulapone,P005,Cap,Accessories,13,1200,0.2,Sunday,Under Armour,Unisex,Accessories
21/01/2024,S003,Kirulapone,P006,Umbrella,Accessories,7,1800,0.2,Sunday,Kadurata,Unisex,General
21/01/2024,S003,Kirulapone,P007,Backpack,Accessories,21,4500,0.2,Sunday,Modano,Unisex,General
21/01/2024,S003,Kirulapone,P008,Hoodie,Clothing,8,4800,0.2,Sunday,Hustle,Unisex,General
22/01/2024,S001,Nugegoda,P001,T-shirt,Clothing,12,2500,0,Monday,Nike,Men,Casual Wear
